"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Iceland","ISL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","19.5705","19.10273","18.56548","18.44884","19.52284","19.14348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.70073","9.92804","9.85605","9.99398","10.14405","","","","","","","","","",
"Israel","ISR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","13.89824","12.74477","12.37523","12.31168","12.17159","12.04099","11.75232","11.90266","12.19894","12.41226","12.44814","12.81613","12.97396","14.28629","13.75419","13.96885","13.42703","13.1219","12.31536","12.40419","","","","","13.22278","13.5707","13.43584","13.39734","13.19244","13.20072","13.01884","13.34666","13.14135","13.02577","13.06781","13.05877","12.50256","","12.11677","12.11357","12.08838","12.07069","","","","","","","","",
"Italy","ITA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","21.62047","21.41969","21.01424","20.23249","19.66866","18.93474","17.45366","17.106","16.94317","16.37566","16.15702","15.52441","15.19345","14.44222","14.11716","13.52486","13.17401","12.8107","12.52285","12.17282","11.50762","11.76164","11.76199","10.24048","10.96617","11.18279","","10.8835","11.33403","10.95841","10.69891","10.59096","10.8275","10.61624","10.49472","10.55403","10.32595","","","","","","12.03423","12.06786","12.02716","11.12385","11.48066","","","","","","","",
"Jamaica","JAM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","46.69999","40.93971","","","39.53064","","37.16503","","43.83249","41.37766","41.43476","","33.78129","34.29697","34.59407","35.24658","36.18559","33.77801","33.08585","33.64659","","","","","","","","","","","","","29.65919","27.53374","","","","","","","23.39354","22.85664","21.67349","22.08221","21.97603","22.64723","22.10634","24.79434","","","","","","",
"Jordan","JOR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","38.82783","38.31777","38.28493","37.44914","35.67201","34.66343","34.50828","32.49118","32.23471","32.18107","31.76893","31.40796","31.80441","32.14243","31.91506","31.26839","29.40801","29.83301","28.39694","","26.48989","","","","24.27996","","","23.6915","","","","20.05269","19.93241","","","","","","","","","","","16.90871","","18.36314","21.03903","18.53699","","","","","","",
"Japan","JPN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.73194","16.44725","16.17666","15.87224","15.66096","","","","","","","",
"Kazakhstan","KAZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","25.67562","","","22.62178","20.66277","19.78228","19.34524","18.85889","19.0124","20.34234","21.49086","22.61298","22.21895","","","18.7209","18.89743","18.50973","17.93263","17.26973","16.77062","16.5296","16.63423","16.40689","16.24776","16.35795","16.19104","16.48238","16.85665","16.2004","18.5511","20.75555","19.63913","17.21457","","","","","",
"Kenya","KEN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.49991","32.21127","34.43698","34.43703","34.43683","38.02563","39.53539","41.97553","41.54025","41.95242","43.51672","43.33438","","","56.5747","","31.35317","30.65055","","","","","","","","","",
"Kyrgyz Republic","KGZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","27.81818","","","","","19.13966","","","","","21.3276","","","","","19.65719","","","24.4244","24.14416","24.41889","24.03802","24.45576","24.23079","24.48841","23.84174","24.2314","24.19711","24.03166","24.28436","24.91639","23.89988","24.54686","25.30667","26.19366","25.03207","24.91353","24.98946","","","","","","",
"Cambodia","KHM","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","16.8477","","23.54059","","","","","","","","43.807","48.26364","45.81546","42.41492","38.10382","37.50088","35.21323","34.29832","35.57241","34.9536","32.57161","","","43.11157","45.02911","","44.41581","46.48057","47.76229","50.12283","52.94991","56.28967","56.23746","55.05284","53.21143","50.42275","50.8791","48.53713","49.07538","48.44957","47.29163","45.72134","46.92711","44.63494","45.52116","42.53404","41.66267","41.7035","","","","","","",
"Kiribati","KIR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","26.29379","31.10512","","33.10022","30.60287","31.44598","31.42424","30.75058","30.42529","29.9396","30.74667","30.04857","28.01274","29.21739","28.54604","29.1033","29.52288","28.24655","28.61673","29.21201","29.3945","30.38361","30.99631","27.27083","23.60519","24.20083","24.38472","24.66093","31.66522","23.63404","22.43788","26.50671","24.66193","24.6682","26.5462","24.6698","24.9969","","","","","","26.37134","","25.73171","25.48855","","","","","","","",
"St. Kitts and Nevis","KNA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","25.13595","","","","22.60504","22.58112","22.12465","29.30827","28.8403","22.57704","22.15318","19.9697","20.67429","","18.7619","18.85326","","","19.9625","","19.44382","18.92113","16.68394","17.39402","17.42234","17.63889","","16.5914","16.14464","14.29797","14.11964","13.05664","15.0961","14.51688","13.798","15.09945","13.87277","","","","","","","","",
"Korea, Rep.","KOR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","56.87028","55.97217","54.65857","53.07046","52.29875","51.78286","50.24867","48.80145","48.63001","48.09201","47.52068","45.51968","43.8722","41.66962","39.93376","38.30699","37.87841","36.6655","36.36887","36.2812","35.5886","34.43027","32.81966","31.25408","29.70537","28.39382","30.91375","30.90497","32.22547","32.12073","32.024","31.25796","30.09795","29.02175","27.93159","26.62451","25.59446","24.06701","22.38299","20.91797","19.04941","17.87581","16.85167","16.50455","16.55424","16.30703","16.28669","","","","","","","",
"Kuwait","KWT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","21.24135","19.9978","19.27926","18.61053","17.78251","17.58176","17.21282","17.10593","17.54662","18.85859","18.54175","18.4582","19.19339","18.47636","18.05843","17.97516","18.20206","17.98267","18.02722","18.38603","17.77026","16.45486","16.33404","15.79244","14.55094","14.55227","14.07525","13.17911","13.44605","13.77575","13.4826","13.59342","13.28756","12.84563","12.06221","10.14275","9.6101","9.11151","8.56188","8.37512","8.60901","8.60056","8.60512","8.82856","8.86229","8.85539","8.8586","8.88073","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.01087","31.94643","31.86829","31.82907","31.49153","31.28897","31.21494","31.07388","30.88713","30.62616","30.48228","30.31727","29.86419","29.51284","29.21674","28.93145","28.33088","28.04448","27.667","27.32523","27.20317","27.05967","26.7375","26.40943","25.99278","25.8661","25.54744","25.29354","25.58835","25.96649","25.44362","24.48454","24.07003","23.73337","23.89112","23.61684","23.76778","24.10191","23.75326","23.64576","23.28145","22.94251","22.44992","22.52229","22.25158","21.98897","21.84299","21.61644","21.57","","","","","","",
"Lao PDR","LAO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","36.02163","37.90708","37.33883","","","26.76621","29.81889","29.84456","31.34115","30.90823","29.753","29.79138","29.22517","27.30569","27.41422","24.88219","","27.41621","","28.22904","27.40016","27.60943","29.4365","30.0695","30.30066","30.97735","30.44152","31.1404","30.56028","30.13631","29.9336","29.87763","30.63596","31.42554","31.47889","31.03166","30.12454","30.49379","29.15319","28.83207","26.80852","27.12631","25.59771","25.1565","24.15685","22.95564","22.33745","22.33717","","","","","","",
"Lebanon","LBN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","17.9017","17.49132","","","","","","","","","","","","","","","","","14.25064","14.23481","17.34958","17.19698","17.36837","14.45002","14.57447","14.22194","14.25017","14.21478","13.94637","14.1419","14.23097","14.33889","12.04695","12.32599","","12.17537","12.48274","","","","","","","",
"Liberia","LBR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.97237","39.3447","38.27341","","","","","","27.97468","","24.27877","27.36148","","26.83431","","","26.49841","30.44637","21.52359","22.32254","","","","","","","",
"Libya","LBY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","28.46432","28.27855","25.63455","23.7552","22.87335","22.85845","19.97146","21.95287","20.37171","20.05676","18.11492","","16.90346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","28.63739","32.87817","31.86323","31.65397","31.33158","32.6283","32.62434","31.47247","32.49469","30.93521","30.82905","32.27919","29.619","29.83921","30.27399","29.73527","30.77767","30.60998","29.15391","29.2866","27.62235","27.03073","27.19591","26.69527","26.43559","26.04201","26.84936","21.90154","23.23281","24.22148","22.87259","22.27833","22.68667","21.96925","23.52838","22.73271","21.409","19.96736","18.53758","17.64146","17.24099","16.66479","14.21546","15.4614","15.12879","15.2315","14.73909","","","","","","",
"Latin America & Caribbean","LCN","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.88262","31.81208","31.69956","31.67002","31.33282","31.15223","31.09063","30.94839","30.76319","30.50962","30.34631","30.15168","29.72465","29.36621","29.10998","28.84569","28.22255","27.9513","27.6014","27.26753","27.14855","27.01075","26.69325","26.37316","25.99206","25.85904","25.55242","25.33853","25.60389","25.93376","25.42718","24.50618","24.10934","23.78552","23.82575","23.5294","23.65543","23.90935","23.56049","23.3968","23.06108","22.71553","22.24679","22.24736","21.96339","21.72139","21.55642","21.34033","21.30215","","","","","","",
"Least developed countries: UN classification","LDC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","40.89375","40.15599","40.91347","41.98083","42.4966","42.91043","42.9166","42.49788","41.35338","41.13729","43.04729","43.89775","43.63343","42.85045","41.05402","40.35504","39.8395","40.27998","41.56661","41.80222","41.70949","41.98983","41.64935","41.71713","42.65813","42.71009","42.36315","43.55003","43.47907","42.29028","43.20584","43.61402","44.98157","45.34971","44.72152","44.78525","44.12178","43.8347","43.51757","43.08665","41.86114","41.02505","40.1191","39.54362","38.96898","38.00919","37.41777","37.10324","37.15033","","","","","","",
"Low income","LIC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","37.85643","37.77586","37.8839","37.6868","38.1987","38.33735","38.50424","38.65196","38.27923","38.16029","38.72851","39.2711","38.55447","37.785","37.05013","36.23678","35.4682","35.52555","36.03924","35.88669","35.89419","36.12411","35.45572","35.46944","36.66761","37.4148","37.59193","39.87831","40.17711","39.67975","41.30806","42.01079","44.21167","45.35075","44.89205","45.4124","44.78245","45.17992","45.24996","44.28558","43.14874","42.53344","41.65819","41.48549","40.90913","40.13131","39.76567","39.80427","39.82732","","","","","","",
"Liechtenstein","LIE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.16529","8.71538","8.62308","8.38433","7.12381","6.5","6.50305","6.13353","7.83658","7.44361","","7.8063","7.84524","7.68462","7.80156","","","","","","","",
"Sri Lanka","LKA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","29.92557","30.24474","31.93331","","","","","","","","","","","","","","29.4319","28.7496","27.96393","27.82225","27.79433","","","","","26.2789","24.85287","23.42655","22.49661","21.924","23.47558","23.8074","23.49545","23.14925","23.91437","24.06572","24.4299","23.74954","23.65918","23.15243","23.16642","22.93257","21.73735","","","","","","",
"Lower middle income","LMC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","36.41359","36.2904","36.52473","37.3184","37.21744","37.0365","37.23064","38.28117","37.85523","37.79695","38.03619","37.89236","37.67506","36.80436","36.29487","35.90513","35.6272","35.50801","35.42797","34.5795","35.12937","35.09541","35.07026","34.9469","35.01094","34.75426","34.46095","34.16735","34.00723","34.06869","34.287","34.15999","33.94949","33.78044","33.75974","33.96956","33.68613","33.66571","33.59626","32.72449","31.96993","30.98056","31.0889","28.75672","28.4329","28.01515","28.87083","28.62456","28.87235","","","","","","",
"Low & middle income","LMY","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.16862","32.21477","31.48467","32.12838","32.17586","32.23763","32.07494","32.16311","31.91507","31.88305","31.60248","31.27037","30.75483","30.21281","29.9472","29.84885","29.56695","29.43037","29.21705","28.64245","28.62723","28.58179","28.54211","28.55228","28.73237","28.77893","28.79918","29.01088","29.13424","29.12374","28.91662","28.54492","28.41435","27.63181","27.84555","27.7224","27.63726","27.55731","27.50847","27.11224","26.70045","26.36668","26.42209","25.56558","25.24869","25.04042","25.49018","25.39491","25.44687","","","","","","",
"Lesotho","LSO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","44.25328","44.22337","44.81809","47.44596","52.67891","52.51349","52.44602","52.51371","51.69034","49.26893","48.03571","48.41981","52.49197","51.07407","52.67068","55.44817","55.2794","56.43827","55.63994","55.58853","54.5335","54.02304","51.43341","48.58406","49.36567","47.71059","47.43327","45.60452","","44.37094","47.88354","47.36441","46.9991","46.23628","42.73081","41.58735","40.78086","37.20013","35.04477","33.75728","33.77485","33.87564","34.07946","32.62708","32.77944","33.08664","33.75653","32.94806","","","","","","","",
"Late-demographic dividend","LTE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","27.90849","28.18103","27.07751","27.84562","28.15748","28.40196","28.18799","27.82323","27.48829","27.42133","26.86667","26.37828","25.60934","25.26582","24.93673","24.94702","24.6777","24.26641","23.74697","23.10312","22.7473","22.54582","22.41292","22.40899","22.57163","22.87334","23.08516","23.30859","23.57319","23.43892","22.77819","21.9088","21.2232","19.35308","19.74963","19.04118","18.80967","18.42971","18.13589","17.81222","17.52474","17.43371","17.37319","17.36981","16.91172","16.96478","17.14734","17.2078","17.16688","","","","","","",
"Lithuania","LTU","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","25.30353","","","","","25.34544","","","20.38883","18.63904","17.86571","16.69436","16.86672","16.70484","16.48088","16.32927","16.01284","15.4349","16.53451","16.44787","15.95552","16.31386","15.55441","14.72329","14.07004","13.64496","13.2633","12.99866","12.80744","12.84839","12.41205","12.43042","12.61606","12.80832","12.86014","13.22845","13.51703","","","","","","","",
"Luxembourg","LUX","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","22.52724","19.73143","20.03889","19.26352","18.57297","20.0465","19.34911","","19.80863","18.98551","14.26407","13.95354","13.7474","13.51929","13.24036","","12.60917","12.42025","13.26617","","","13.30215","","","","","","","","","","11.73818","11.74075","11.49056","11.52665","11.32837","11.10342","11.0839","11.90842","","9.29398","8.99283","8.37204","8.14088","8.16851","8.45773","8.30333","","","","","","","","",
"Latvia","LVA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","19.90651","19.84472","19.79334","19.3331","18.75783","18.07191","19.95835","19.2202","18.08866","14.57965","15.12802","15.44677","13.86338","14.15575","13.17273","13.51019","13.47542","15.45474","15.38549","15.10006","14.99391","14.34437","13.70082","12.97768","12.20087","11.76235","11.04241","11.11175","10.44778","11.8849","11.4136","11.01496","11.16241","11.08754","11.13249","11.3295","11.53684","","","","","","","",
"Macao SAR, China","MAC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","28.2754","29.1367","","29.88905","32.42131","27.56707","20.65217","27.21351","30.14357","","","","","","","","","","","","","","","","","","","","31.15814","29.95057","28.30936","27.45545","25.9548","24.43137","23.24487","21.48361","20.35352","18.24476","17.33943","16.05961","14.84707","14.10087","13.70592","13.69802","14.08362","13.85535","13.50974","13.49843","","","","","","",
"St. Martin (French part)","MAF","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","34.28763","35.31724","35.00678","35.59747","36.74045","","","","","37.74511","38.17194","36.2732","36.09122","34.4961","27.49637","27.84867","27.02589","25.98072","25.00526","24.9825","27.09087","27.08407","27.6281","28.05102","28.25967","28.24294","27.62886","27.70111","28.14105","28.76272","28.13457","28.30725","28.17638","27.55149","27.09953","26.95752","27.38468","26.53204","26.6096","26.23715","26.41532","25.83553","25.98351","25.66659","25.88159","26.59118","28.03417","26.80065","","","","","","",
"Monaco","MCO","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","20.92958","","","","","","","","","","","","","","","","","","","","","","","17.33962","18.55882","","","22.46667","","22.30337","","","","","","","","","","","","","","12.63871","13.70548","10.45596","11.38506","11.7","","","","","",
"Moldova","MDA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","28.81719","","","","","26.10579","","","24.62188","23.6807","23.16132","22.87984","23.13682","23.23862","24.21648","22.52481","22.75129","","21.19649","20.8769","20.21471","19.26334","19.17128","18.95654","17.95097","17.04615","16.25435","15.86201","15.74791","15.41452","15.3188","15.7877","16.32995","16.80874","17.45665","17.42007","17.68211","17.92314","","","","","","",
"Madagascar","MDG","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","65.03154","64.58207","62.14742","63.23729","60.62784","60.13912","54.77625","51.11015","46.02873","46.35147","43.66872","41.03095","38.76261","38.25595","38.2746","","","39.73739","40.48509","39.86929","40.34421","37.76383","38.46674","39.93704","38.05827","37.10923","","46.55921","47.15347","47.95381","46.69824","47.48805","51.64584","52.38012","53.5879","48.14341","48.7325","47.15533","47.90319","40.14191","43.24486","43.06725","39.76644","41.71542","41.1927","40.606","","39.81169","","","","","","",
"Maldives","MDV","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.20998","24.27073","22.65003","22.52108","20.00645","18.15834","22.72075","20.08085","16.41787","14.51632","13.2588","12.67736","11.70072","12.27511","11.4094","11.19408","12.02005","10.34037","10.29657","10.16278","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.02171","30.9578","30.6511","31.34774","30.32097","30.40108","29.7017","29.09745","29.83235","29.43446","28.83321","28.30539","27.74397","24.98445","24.86562","24.42707","24.51193","25.65096","25.90237","23.47212","24.95574","25.05527","24.64181","24.23943","24.58392","24.06612","24.35856","23.48136","23.38246","23.06245","22.56739","22.06592","21.79525","21.38683","21.00318","21.20346","20.98418","20.86363","20.53933","20.52897","20.67443","20.10857","19.36407","19.58594","19.74702","19.94048","20.45241","21.13095","21.32469","","","","","","",
"Mexico","MEX","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","45.90793","46.63227","","44.15724","45.44791","44.78182","44.22086","43.89227","","","39.08709","37.41357","36.6442","35.92316","34.79416","33.62718","32.81685","31.88843","31.31406","31.06703","30.5361","30.01775","29.64061","29.14454","28.70808","28.3372","27.90964","27.56511","27.22577","27.15793","26.98308","26.87027","26.66029","28.47157","28.3176","28.00397","27.99039","28.02416","28.11672","28.14672","28.11199","28.01636","27.69096","27.40876","26.92701","26.74201","26.55228","","","","","","","",
"Marshall Islands","MHL","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.92545","","","16.9381","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.92997","31.98148","31.22654","31.90125","31.92899","31.9804","31.79107","31.86107","31.59895","31.56016","31.23361","30.85248","30.35005","29.81355","29.56422","29.49988","29.23917","29.0885","28.83525","28.2407","28.22314","28.14501","28.1332","28.13612","28.25379","28.24068","28.24061","28.29983","28.39263","28.39243","28.05227","27.5649","27.19843","26.27038","26.47482","26.24716","26.10501","25.93727","25.78398","25.37601","24.97538","24.63037","24.70677","23.81455","23.45058","23.27888","23.77868","23.64407","23.67467","","","","","","",
"North Macedonia","MKD","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.45961","22.10281","21.517","21.58509","21.18031","20.22806","19.95459","19.37878","19.12691","18.28429","17.27699","16.39845","15.93884","","15.15012","15.57295","15.168","14.40654","","14.91335","","","","","","","",
"Mali","MLI","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","40.05171","40.918","40.34093","43.03783","41.00256","40.62337","40.65789","42.88364","42.6388","42.34434","42.43063","40.05853","37.35514","35.07061","34.84399","34.02712","34.91974","37.86152","43.26517","44.89851","48.47155","54.07962","56.92691","66.61294","74.02333","78.36235","80.44332","79.50557","62.07904","65.30321","63.37756","56.41051","57.34473","52.24187","54.38829","52.76025","51.66885","51.43719","50.14558","50.39826","48.47335","","41.29582","42.47449","42.70695","39.08605","38.22009","37.82669","","","","","","",
"Malta","MLT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","25.50733","25.09853","24.159","18.95751","","20.99507","20.18509","","","20.68069","21.4974","20.89861","20.70324","24.4335","23.25082","23.62451","23.88034","23.25954","21.78292","23.12055","22.96142","23.53104","22.83655","22.39772","21.97555","21.80037","21.11881","20.85216","19.62563","19.14022","18.99717","19.06585","18.17192","18.78114","18.40547","17.95282","16.85152","17.52094","","14.29348","12.61131","11.45141","13.89999","13.38202","13.49445","13.02685","12.93931","","","","","","","",
"Myanmar","MMR","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","46.62449","44.96556","46.39216","","","52.46334","53.12735","48.67302","47.7677","48.07555","51.6329","56.29524","54.80489","51.80687","52.67414","53.84669","58.13847","51.61944","54.11444","44.9457","48.30483","50.68784","49.87479","49.24641","46.1098","","","","30.59713","32.76778","32.25738","32.56524","32.81404","31.99879","30.90499","29.90129","29.11336","28.81408","28.41903","28.2163","","","","27.56392","","22.04141","23.04535","24.3599","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","32.95368","32.8796","32.53428","33.37923","32.17207","32.28307","31.54542","30.8893","31.82462","31.42069","30.71633","30.2119","29.48527","26.16168","26.01718","25.52369","25.62725","27.00654","27.27121","24.4899","26.35761","26.55176","26.23427","25.91445","26.44079","25.94089","26.38549","25.32868","25.29301","24.95993","24.4251","23.92836","23.727","23.38881","23.03334","23.40661","23.20169","23.09878","22.8901","22.7445","23.06935","22.38783","21.42142","21.91546","22.05643","22.27264","22.64947","23.19498","23.02361","","","","","","",
"Montenegro","MNE","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","30.41958","31.21418","","","30.88465","","","","","31.52744","32.29537","","31.93617","","","30.23302","30.87017","30.70039","30.11647","29.8018","28.11374","24.81348","22.45483","22.56422","23.71569","24.83578","30.86767","31.67076","32.44852","32.58434","32.29349","31.78211","30.76911","32.8681","34.23344","33.01005","31.59826","31.14934","30.36106","30.23907","29.32321","28.77793","27.58707","27.20739","28.222","29.69343","30.37955","30.38318","","","","","","",
"Northern Mariana Islands","MNP","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","68.8241","60.01655","69.26267","","","","85.1","84.43811","87.45904","","81.45578","68.62109","55.97848","56.51358","61.52391","60.72856","61.65873","56.03312","57.56602","54.53836","54.74744","53.37172","54.80179","57.74632","57.59626","","","60.87914","61.4934","63.98903","65.94088","67.24468","","65.23041","66.33962","67.26054","64.79571","63.99922","61.28936","58.48961","55.41963","54.84224","54.92451","54.83218","54.66026","53.60539","52.43683","55.27379","","","","","","",
"Mauritania","MRT","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","24.00075","22.03659","","","33.12574","35.06949","38.73561","41.33371","44.37695","45.65737","41.47045","43.66253","44.7272","45.39254","46.33528","50.58205","49.81972","49.69709","48.80148","44.35688","44.70168","46.68977","51.27643","52.93385","51.52623","51.23608","50.22827","46.74391","47.00272","44.98951","41.76436","39.1186","41.05778","40.76051","40.32497","41.41219","42.51481","37.22792","39.0677","37.15186","39.29443","40.12932","35.37825","34.37911","35.81193","36.36696","36.35033","34.27814","","","","","","",
"Mauritius","MUS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","31.79074","31.63676","31.42649","29.33498","27.37374","26.00121","24.67938","23.14471","21.7755","19.82412","20.18467","20.40705","20.68609","21.11838","20.94215","21.81612","22.71182","22.16021","21.88242","21.8104","21.12971","21.233","20.68527","21.16726","22.46343","23.9235","23.89051","24.44404","25.76604","26.13844","26.11761","24.9275","25.19635","23.06335","21.98676","22.3399","21.68399","21.50505","21.66005","21.6212","21.46053","20.35924","20.93864","19.79263","18.73281","18.82093","17.79444","17.93769","16.19841","","","","","","",
"Malawi","MWI","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.22113","","","","","","","","78.12204","78.40557","80.67995","79.27172","76.07357","74.08589","69.14697","72.71752","69.50969","","","58.67919","","","","","","",
"Malaysia","MYS","Pupil-teacher ratio, primary","SE.PRM.ENRL.TC.ZS","","","","","","","","","","","30.98008","","","","","31.90474","","31.50006","30.93067","30.90308","27.27211","26.38464","25.97114","25.96064","25.65363","24.05382","","22.221","21.34314","21.37015","20.37696","20.14146","20.12766","20.01525","19.69954","19.93694","19.41584","","21.80374","20.36262","19.55776","19.66518","18.91971","17.51402","17.48584","16.89527","15.65511","14.98441","14.44237","13.13521","12.60115","12.32447","12.00361","11.83126","11.4126","11.521","11.61165","11.6556","","","","","","","",
